Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
113,CA-2020-000056,3/21/2020,3/26/2020,Standard Class,CG-48812,Ken Black,Home Office,United States,Paterson,New Jersey,54828,East,OFF-APP-54931,Office Supplies,Appliances,Cuisinart SM-50BC 5.5 Quart Stand Mixer,896.85,5,0.2,12.53
114,CA-2020-000057,11/23/2020,11/24/2020,Same Day,CG-16512,Alejandro Grove,Home Office,United States,Grand Rapids,Michigan,68175,Central,TEC-PHO-20910,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,541.83,1,0.1,57.42
115,CA-2020-000057,11/23/2020,11/24/2020,Same Day,CG-16512,Alejandro Grove,Home Office,United States,Grand Rapids,Michigan,30206,Central,TEC-ACC-37663,Technology,Accessories,Targus Ultralife Rolling Laptop Case,376.04,3,0.1,67.5
116,CA-2020-000057,11/23/2020,11/24/2020,Same Day,CG-16512,Alejandro Grove,Home Office,United States,Grand Rapids,Michigan,33272,Central,TEC-PHO-37068,Technology,Phones,Samsung Galaxy Tab 4 (10.1"),502.65,1,0.05,49.08
117,CA-2020-000058,5/9/2020,5/12/2020,First Class,CG-78973,Darrin Van Huff,Consumer,United States,Tucson,Arizona,20411,West,FUR-BOO-97864,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,2860.27,7,0.35,-1466.85
118,CA-2020-000058,5/9/2020,5/12/2020,First Class,CG-78973,Darrin Van Huff,Consumer,United States,Tucson,Arizona,57980,West,OFF-LAB-64264,Office Supplies,Labels,Avery 491 Tab Dividers,154.33,6,0.15,23.66
119,CA-2020-000059,3/23/2020,3/23/2020,Same Day,CG-81914,Sean O'Donnell,Home Office,United States,Aurora,Illinois,48837,Central,FUR-TAB-83822,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,3619.08,6,0.4,-2049.7
120,CA-2020-000059,3/23/2020,3/23/2020,Same Day,CG-81914,Sean O'Donnell,Home Office,United States,Aurora,Illinois,36106,Central,OFF-ENV-46659,Office Supplies,Envelopes,Staple envelope,30.74,1,0.2,2.3
121,CA-2020-000059,3/23/2020,3/23/2020,Same Day,CG-81914,Sean O'Donnell,Home Office,United States,Aurora,Illinois,60389,Central,OFF-STO-47525,Office Supplies,Storage,Storex Industrial Stacking Drawer/Organizer,512.63,7,0.1,-13.08
122,CA-2020-000060,1/26/2020,1/28/2020,First Class,CG-92710,Alejandro Grove,Home Office,United States,Minneapolis,Minnesota,81871,Central,FUR-FUR-26773,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,322.54,6,0.05,34.63
123,CA-2020-000060,1/26/2020,1/28/2020,First Class,CG-92710,Alejandro Grove,Home Office,United States,Minneapolis,Minnesota,94496,Central,FUR-BOO-92526,Furniture,Bookcases,Bush Westfield Collection Bookcases,2362.69,7,0.1,-418.76
124,CA-2020-000061,2/26/2020,3/2/2020,Standard Class,CG-72937,Fred Hopkins,Home Office,United States,New Haven,Connecticut,71336,East,OFF-APP-25451,Office Supplies,Appliances,KitchenAid 5-Speed Ultra Power Blender,817.04,6,0,58.29
125,CA-2020-000062,5/28/2020,5/29/2020,Same Day,CG-53085,Susan Vittorino,Home Office,United States,Shreveport,Louisiana,24570,South,OFF-ART-47856,Office Supplies,Art,Newell 331,111.79,6,0.15,10.52
126,CA-2020-000062,5/28/2020,5/29/2020,Same Day,CG-53085,Susan Vittorino,Home Office,United States,Shreveport,Louisiana,43635,South,OFF-FAS-61059,Office Supplies,Fasteners,Staples in Misc. Colors,39.83,5,0.15,7.48
127,CA-2020-000062,5/28/2020,5/29/2020,Same Day,CG-53085,Susan Vittorino,Home Office,United States,Shreveport,Louisiana,65743,South,OFF-BIN-45488,Office Supplies,Binders,GBC Standard Thermo-Bind Covers,283.05,7,0.1,-11.06
128,CA-2020-000063,1/12/2020,1/13/2020,Same Day,CG-91215,Sylvia Foulston,Corporate,United States,Rochester,Minnesota,15507,Central,OFF-APP-30658,Office Supplies,Appliances,Hoover Replacement Bags for Commercial Vacuums,130.45,1,0.05,11.3
129,CA-2020-000063,1/12/2020,1/13/2020,Same Day,CG-91215,Sylvia Foulston,Corporate,United States,Rochester,Minnesota,77899,Central,OFF-APP-86737,Office Supplies,Appliances,Cuisinart SM-50BC 5.5 Quart Stand Mixer,299.12,3,0.1,6.03
130,CA-2020-000063,1/12/2020,1/13/2020,Same Day,CG-91215,Sylvia Foulston,Corporate,United States,Rochester,Minnesota,48818,Central,OFF-BIN-67453,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,130.49,3,0.3,-12.78
131,CA-2020-000064,9/7/2020,9/10/2020,First Class,CG-71599,Julia West,Consumer,United States,Springfield,Missouri,95659,Central,TEC-MAC-66704,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1743.17,1,0.1,-45.61
132,CA-2020-000065,3/13/2020,3/15/2020,First Class,CG-68459,Art Miller,Consumer,United States,Cincinnati,Ohio,47176,Central,OFF-LAB-29902,Office Supplies,Labels,Avery Self-Adhesive Removable Labels,48.43,2,0,12.68
133,CA-2020-000065,3/13/2020,3/15/2020,First Class,CG-68459,Art Miller,Consumer,United States,Cincinnati,Ohio,45754,Central,OFF-SUP-19347,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,340.17,7,0.3,-89.63
134,CA-2020-000066,12/20/2020,12/22/2020,First Class,CG-31301,Susan Vittorino,Home Office,United States,Eugene,Oregon,82683,West,FUR-CHA-51782,Furniture,Chairs,Safco PlanMaster High-Back Chair,1080.27,2,0.1,34.44
135,CA-2020-000066,12/20/2020,12/22/2020,First Class,CG-31301,Susan Vittorino,Home Office,United States,Eugene,Oregon,45917,West,OFF-FAS-97665,Office Supplies,Fasteners,Avery Binding System Hidden Tab Executive Style Index Systems,74.81,6,0.05,19.2
136,CA-2020-000066,12/20/2020,12/22/2020,First Class,CG-31301,Susan Vittorino,Home Office,United States,Eugene,Oregon,21527,West,TEC-ACC-85335,Technology,Accessories,Targus Ultralife Rolling Laptop Case,256.29,3,0.05,39.7
137,CA-2020-000067,7/28/2020,7/31/2020,Second Class,CG-15097,Sylvia Foulston,Corporate,United States,Pittsburgh,Pennsylvania,58161,East,OFF-ENV-47764,Office Supplies,Envelopes,Staple envelope,169.51,7,0.05,28.09
138,CA-2020-000068,3/18/2020,3/21/2020,Second Class,CG-98823,Irene Maddox,Corporate,United States,Baton Rouge,Louisiana,35874,South,OFF-FAS-33657,Office Supplies,Fasteners,Avery Binding System Hidden Tab Executive Style Index Systems,52.63,4,0.1,12
139,CA-2020-000069,12/31/2020,1/5/2021,Standard Class,CG-53969,Andrew Allen,Corporate,United States,Paterson,New Jersey,92604,East,OFF-LAB-35116,Office Supplies,Labels,Avery 491 Tab Dividers,51.85,4,0.2,7.31
140,CA-2020-000069,12/31/2020,1/5/2021,Standard Class,CG-53969,Andrew Allen,Corporate,United States,Paterson,New Jersey,44938,East,FUR-BOO-19833,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,1318.25,4,0.3,-410.78
141,CA-2020-000070,12/7/2020,12/13/2020,Standard Class,CG-79398,Sean O'Donnell,Corporate,United States,San Francisco,California,14272,West,FUR-FUR-82942,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,686.52,7,0.15,24.9
142,CA-2020-000070,12/7/2020,12/13/2020,Standard Class,CG-79398,Sean O'Donnell,Corporate,United States,San Francisco,California,93966,West,OFF-SUP-56227,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,349.28,5,0.1,-31.62
143,CA-2020-000071,4/25/2020,4/28/2020,Second Class,CG-70509,Karen Ferguson,Home Office,United States,Columbus,Ohio,67069,Central,TEC-PHO-81710,Technology,Phones,Samsung Galaxy Tab 4 (10.1"),565.15,2,0.05,83.94
144,CA-2020-000072,3/2/2020,3/3/2020,Same Day,CG-26920,Zuschuss Donatelli,Consumer,United States,Allentown,Pennsylvania,18701,East,OFF-PAP-19517,Office Supplies,Paper,Easy-staple paper,82.75,3,0.2,3.61
145,CA-2020-000073,3/29/2020,3/31/2020,First Class,CG-16695,Yana Sorensen,Home Office,United States,Greensboro,North Carolina,75713,South,OFF-FAS-77838,Office Supplies,Fasteners,Staples in Misc. Colors,97.64,7,0.15,15.37
146,CA-2020-000073,3/29/2020,3/31/2020,First Class,CG-16695,Yana Sorensen,Home Office,United States,Greensboro,North Carolina,90913,South,FUR-BOO-59577,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,1244.88,7,0.2,-233.22
147,CA-2020-000073,3/29/2020,3/31/2020,First Class,CG-16695,Yana Sorensen,Home Office,United States,Greensboro,North Carolina,24014,South,TEC-PHO-93985,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,1303.11,5,0,207.24
148,CA-2020-000074,12/16/2020,12/21/2020,Standard Class,CG-34452,Susan Vittorino,Consumer,United States,Philadelphia,Pennsylvania,73093,East,TEC-ACC-58177,Technology,Accessories,Logitech MK550 Wireless Wave Keyboard and Mouse Bundle,614.56,7,0.1,94.33
149,CA-2020-000075,8/22/2020,8/22/2020,Same Day,CG-55055,Brosina Hoffman,Corporate,United States,Albany,New York,56683,East,TEC-MAC-58936,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1778.04,1,0.1,-209.96
150,CA-2020-000076,1/22/2020,1/23/2020,Same Day,CG-49239,Zuschuss Donatelli,Home Office,United States,Chicago,Illinois,38245,Central,FUR-TAB-37103,Furniture,Tables,Global Adaptabilities Collection Flip Top Table,4960.58,6,0.25,-2089.13
151,CA-2020-000076,1/22/2020,1/23/2020,Same Day,CG-49239,Zuschuss Donatelli,Home Office,United States,Chicago,Illinois,71607,Central,TEC-ACC-36499,Technology,Accessories,Kensington Spin Drive Portable USB Drive,258.41,4,0.15,35.93
152,CA-2020-000077,8/7/2020,8/10/2020,Second Class,CG-79998,Zuschuss Donatelli,Home Office,United States,Birmingham,Alabama,20444,South,TEC-PHO-68927,Technology,Phones,Cisco SPA 501G IP Phone,1878.21,6,0.15,163.5
153,CA-2020-000077,8/7/2020,8/10/2020,Second Class,CG-79998,Zuschuss Donatelli,Home Office,United States,Birmingham,Alabama,78237,South,OFF-APP-75834,Office Supplies,Appliances,Cuisinart SM-50BC 5.5 Quart Stand Mixer,1315.2,7,0,206.97
154,CA-2020-000078,10/19/2020,10/19/2020,Same Day,CG-10839,Phillina Ober,Corporate,United States,Pittsburgh,Pennsylvania,34292,East,FUR-FUR-59738,Furniture,Furnishings,Deflect-o Superior Image Shower Guard Locking Tabletop Display,78.32,1,0,13.4
155,CA-2020-000079,3/17/2020,3/19/2020,First Class,CG-34382,Andrew Allen,Home Office,United States,Jersey City,New Jersey,93012,East,OFF-SUP-55521,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,374.37,6,0.1,-33.1
156,CA-2020-000080,2/27/2020,2/28/2020,Same Day,CG-37912,Susan Vittorino,Corporate,United States,Dallas,Texas,56043,Central,FUR-CHA-33014,Furniture,Chairs,Safco PlanMaster High-Back Chair,745.24,3,0.05,21.45
157,CA-2020-000080,2/27/2020,2/28/2020,Same Day,CG-37912,Susan Vittorino,Corporate,United States,Dallas,Texas,32662,Central,OFF-STO-75783,Office Supplies,Storage,3M Hangers with Command Adhesive,256.09,5,0.1,18.94
158,CA-2020-000080,2/27/2020,2/28/2020,Same Day,CG-37912,Susan Vittorino,Corporate,United States,Dallas,Texas,63232,Central,FUR-FUR-30213,Furniture,Furnishings,Seth Thomas 6" Globe Clock,382.87,4,0.05,36.04
159,CA-2020-000081,12/11/2020,12/11/2020,Same Day,CG-94204,Rick Bensley,Home Office,United States,Columbus,Georgia,48437,South,FUR-FUR-97130,Furniture,Furnishings,Seth Thomas 6" Globe Clock,196.23,2,0.2,0.71
160,CA-2020-000081,12/11/2020,12/11/2020,Same Day,CG-94204,Rick Bensley,Home Office,United States,Columbus,Georgia,45885,South,TEC-ACC-35801,Technology,Accessories,Targus Ultralife Rolling Laptop Case,517.71,5,0.15,35.91
161,CA-2020-000081,12/11/2020,12/11/2020,Same Day,CG-94204,Rick Bensley,Home Office,United States,Columbus,Georgia,66101,South,FUR-CHA-27883,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,461.69,2,0.05,31.07
162,CA-2020-000082,5/15/2020,5/16/2020,Same Day,CG-14693,Darrin Van Huff,Corporate,United States,Detroit,Michigan,72177,Central,OFF-LAB-14353,Office Supplies,Labels,Avery Laser Address Labels,104.25,5,0.05,24.96
163,CA-2020-000082,5/15/2020,5/16/2020,Same Day,CG-14693,Darrin Van Huff,Corporate,United States,Detroit,Michigan,28196,Central,TEC-ACC-36335,Technology,Accessories,Kensington Spin Drive Portable USB Drive,258.27,3,0.15,21
164,CA-2020-000082,5/15/2020,5/16/2020,Same Day,CG-14693,Darrin Van Huff,Corporate,United States,Detroit,Michigan,37293,Central,FUR-BOO-55865,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,1386.22,4,0.3,-375.12
165,CA-2020-000083,10/19/2020,10/24/2020,Standard Class,CG-95154,Tom Ashbrook,Consumer,United States,Seattle,Washington,34707,West,TEC-MAC-34723,Technology,Machines,Brother Fax Machine 775,8364.67,7,0.05,-356.5
166,CA-2020-000083,10/19/2020,10/24/2020,Standard Class,CG-95154,Tom Ashbrook,Consumer,United States,Seattle,Washington,41550,West,OFF-LAB-54732,Office Supplies,Labels,Avery Self-Adhesive Removable Labels,181.53,7,0.2,27.36
167,CA-2020-000083,10/19/2020,10/24/2020,Standard Class,CG-95154,Tom Ashbrook,Consumer,United States,Seattle,Washington,24270,West,TEC-COP-33857,Technology,Copiers,Canon imageCLASS D320 Copier,10654.81,3,0.2,849.92
168,CA-2020-000084,9/3/2020,9/7/2020,Second Class,CG-92245,Julia West,Corporate,United States,Eugene,Oregon,13522,West,FUR-TAB-88670,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,860.56,1,0.45,-578.72
169,CA-2020-000084,9/3/2020,9/7/2020,Second Class,CG-92245,Julia West,Corporate,United States,Eugene,Oregon,25167,West,TEC-PHO-91348,Technology,Phones,Samsung Galaxy Tab 4 (10.1"),625.26,1,0.05,89.96
170,CA-2020-000085,12/5/2020,12/5/2020,Same Day,CG-49195,Andrew Allen,Corporate,United States,Springfield,Missouri,63043,Central,OFF-ART-45299,Office Supplies,Art,Boston 1645 Pencil Sharpener,60.33,3,0.1,6.78
171,CA-2020-000085,12/5/2020,12/5/2020,Same Day,CG-49195,Andrew Allen,Corporate,United States,Springfield,Missouri,45241,Central,FUR-CHA-79491,Furniture,Chairs,Safco PlanMaster High-Back Chair,2239.22,5,0.15,-189.58
172,CA-2020-000086,9/28/2020,10/1/2020,First Class,CG-92635,Julia West,Consumer,United States,Henderson,Nevada,77170,West,FUR-BOO-83734,Furniture,Bookcases,Bush Westfield Collection Bookcases,2171.04,6,0.25,-438.34
173,CA-2020-000086,9/28/2020,10/1/2020,First Class,CG-92635,Julia West,Consumer,United States,Henderson,Nevada,92659,West,TEC-COP-14459,Technology,Copiers,Hewlett Packard LaserJet 1010,2535.12,1,0.1,543.05
174,CA-2020-000087,4/4/2020,4/7/2020,Second Class,CG-44526,Randall Shilling,Corporate,United States,Portland,Oregon,62291,West,TEC-MAC-90775,Technology,Machines,Ativa V4110MDD Shredder,7693.66,7,0,56.03
175,CA-2020-000087,4/4/2020,4/7/2020,Second Class,CG-44526,Randall Shilling,Corporate,United States,Portland,Oregon,33710,West,OFF-APP-45504,Office Supplies,Appliances,KitchenAid 5-Speed Ultra Power Blender,661.46,7,0.05,79.82
176,CA-2020-000087,4/4/2020,4/7/2020,Second Class,CG-44526,Randall Shilling,Corporate,United States,Portland,Oregon,91825,West,TEC-ACC-55878,Technology,Accessories,Logitech MK550 Wireless Wave Keyboard and Mouse Bundle,763.65,6,0.1,130.03
177,CA-2020-000088,1/4/2020,1/7/2020,First Class,CG-38141,Darrin Van Huff,Home Office,United States,Detroit,Michigan,49656,Central,TEC-MAC-23637,Technology,Machines,Brother Fax Machine 775,8648.29,5,0.1,-23.31
178,CA-2020-000089,3/16/2020,3/16/2020,Same Day,CG-61114,Susan Vittorino,Corporate,United States,Atlanta,Georgia,98221,South,OFF-LAB-37200,Office Supplies,Labels,Avery 491 Tab Dividers,58.17,5,0.1,11.85
179,CA-2020-000089,3/16/2020,3/16/2020,Same Day,CG-61114,Susan Vittorino,Corporate,United States,Atlanta,Georgia,56621,South,OFF-PAP-68140,Office Supplies,Paper,Easy-staple paper,29.32,1,0.15,1.7
180,CA-2020-000090,7/22/2020,7/25/2020,Second Class,CG-78245,Phillina Ober,Consumer,United States,Raleigh,North Carolina,32649,South,OFF-BIN-70137,Office Supplies,Binders,GBC Standard Thermo-Bind Covers,61.07,1,0.35,-17.53
181,CA-2020-000090,7/22/2020,7/25/2020,Second Class,CG-78245,Phillina Ober,Consumer,United States,Raleigh,North Carolina,76643,South,OFF-LAB-91972,Office Supplies,Labels,Avery 491 Tab Dividers,91.61,5,0.2,8.08
182,CA-2020-000090,7/22/2020,7/25/2020,Second Class,CG-78245,Phillina Ober,Consumer,United States,Raleigh,North Carolina,10502,South,FUR-TAB-64749,Furniture,Tables,Global Adaptabilities Collection Flip Top Table,871.37,1,0.35,-519.67
183,CA-2020-000091,12/10/2020,12/15/2020,Standard Class,CG-76772,Yana Sorensen,Corporate,United States,St. Paul,Minnesota,32400,Central,FUR-FUR-58167,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,263.07,4,0,45.83
184,CA-2020-000092,1/30/2020,2/2/2020,First Class,CG-27155,Zuschuss Donatelli,Home Office,United States,Norfolk,Virginia,41563,East,OFF-STO-12230,Office Supplies,Storage,3M Hangers with Command Adhesive,266.73,3,0.15,2.4
185,CA-2020-000092,1/30/2020,2/2/2020,First Class,CG-27155,Zuschuss Donatelli,Home Office,United States,Norfolk,Virginia,81988,East,OFF-STO-38234,Office Supplies,Storage,Tennsco Steel Storage Cabinet,305.29,4,0.2,-14.46
186,CA-2020-000093,12/12/2020,12/13/2020,Same Day,CG-63790,Eric Hoffmann,Corporate,United States,Hartford,Connecticut,58945,East,OFF-BIN-68622,Office Supplies,Binders,Wilson Jones Heavy Gauge Vinyl View Binder,153.43,4,0.25,-23.99
187,CA-2020-000093,12/12/2020,12/13/2020,Same Day,CG-63790,Eric Hoffmann,Corporate,United States,Hartford,Connecticut,89110,East,FUR-CHA-38572,Furniture,Chairs,Safco PlanMaster High-Back Chair,352.59,1,0.15,-6.68
188,CA-2020-000093,12/12/2020,12/13/2020,Same Day,CG-63790,Eric Hoffmann,Corporate,United States,Hartford,Connecticut,32695,East,TEC-MAC-39817,Technology,Machines,Ativa V4110MDD Shredder,6693.81,4,0.1,-185.17
189,CA-2020-000094,2/5/2020,2/7/2020,First Class,CG-66746,Andrew Allen,Home Office,United States,Charlotte,North Carolina,96263,South,OFF-ENV-11475,Office Supplies,Envelopes,Staple envelope,45.9,3,0,11.17
190,CA-2020-000094,2/5/2020,2/7/2020,First Class,CG-66746,Andrew Allen,Home Office,United States,Charlotte,North Carolina,57816,South,OFF-STO-62431,Office Supplies,Storage,Storex Industrial Stacking Drawer/Organizer,307.31,4,0.1,13.93
191,CA-2020-000095,12/23/2020,12/26/2020,Second Class,CG-37109,Sean O'Donnell,Home Office,United States,Jersey City,New Jersey,93004,East,TEC-PHO-56062,Technology,Phones,Samsung Galaxy Tab 4 (10.1"),407.35,1,0.15,18.72
192,CA-2020-000095,12/23/2020,12/26/2020,Second Class,CG-37109,Sean O'Donnell,Home Office,United States,Jersey City,New Jersey,23427,East,OFF-PAP-40645,Office Supplies,Paper,Xerox 4200 Series Multi-Use Copy Paper,47.18,2,0.1,8.84
193,CA-2020-000096,8/1/2020,8/3/2020,First Class,CG-89421,Fred Hopkins,Corporate,United States,Baton Rouge,Louisiana,92147,South,TEC-ACC-83026,Technology,Accessories,Kensington Spin Drive Portable USB Drive,210.8,3,0.1,21.57
194,CA-2020-000097,6/18/2020,6/20/2020,First Class,CG-37399,Andrew Allen,Home Office,United States,St. Paul,Minnesota,18200,Central,TEC-PHO-17679,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,2245.04,7,0.15,-9.21
195,CA-2020-000097,6/18/2020,6/20/2020,First Class,CG-37399,Andrew Allen,Home Office,United States,St. Paul,Minnesota,50536,Central,FUR-FUR-59259,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,328.7,4,0.1,18.38
196,CA-2020-000098,3/27/2020,4/1/2020,Standard Class,CG-76534,Jim Mitchum,Home Office,United States,Savannah,Georgia,58051,South,FUR-BOO-27776,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,1114.61,5,0.15,-131.08
197,CA-2020-000098,3/27/2020,4/1/2020,Standard Class,CG-76534,Jim Mitchum,Home Office,United States,Savannah,Georgia,11373,South,FUR-FUR-36101,Furniture,Furnishings,Seth Thomas 6" Globe Clock,174.15,3,0,24.38
198,CA-2020-000099,2/21/2020,2/25/2020,Second Class,CG-95001,Karen Ferguson,Consumer,United States,Philadelphia,Pennsylvania,46011,East,FUR-FUR-22352,Furniture,Furnishings,Seth Thomas 6" Globe Clock,260.66,5,0.1,15.29
199,CA-2020-000099,2/21/2020,2/25/2020,Second Class,CG-95001,Karen Ferguson,Consumer,United States,Philadelphia,Pennsylvania,62745,East,FUR-TAB-64821,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,4190.28,5,0.1,-730.83
200,CA-2020-000099,2/21/2020,2/25/2020,Second Class,CG-95001,Karen Ferguson,Consumer,United States,Philadelphia,Pennsylvania,78633,East,FUR-BOO-56436,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,1873.71,7,0.15,-347.74
201,CA-2020-000100,3/14/2020,3/17/2020,First Class,CG-12831,Ken Black,Home Office,United States,Rochester,Minnesota,84760,Central,FUR-CHA-32776,Furniture,Chairs,Office Star Executive High Back Chair,2349.23,7,0.05,-10.13
202,CA-2020-000100,3/14/2020,3/17/2020,First Class,CG-12831,Ken Black,Home Office,United States,Rochester,Minnesota,71012,Central,TEC-PHO-45561,Technology,Phones,Apple iPhone SE (2nd Generation),1218.52,4,0.05,145.79
203,CA-2020-000101,5/14/2020,5/16/2020,First Class,CG-34823,Tom Ashbrook,Corporate,United States,Pittsburgh,Pennsylvania,98914,East,OFF-PAP-37393,Office Supplies,Paper,Easy-staple paper,141.31,5,0.1,23.66
204,CA-2020-000102,11/1/2020,11/1/2020,Same Day,CG-83854,Maria Bertelson,Corporate,United States,Pittsburgh,Pennsylvania,51995,East,FUR-TAB-20551,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,3852.42,5,0.35,-2144.29
